id,hp,price
12130,35,3255
12131,58,1276
12132,31,2821
12133,38,2014
12134,28,644
12135,40,2760
12136,61,5307
12137,49,3381
12138,60,4440
12139,51,2295
12140,35,490
12141,41,3280
12142,37,1221
12143,32,384
12144,58,3248
12145,58,2262
12146,40,2600
12147,30,2940
12148,50,1700
12149,55,5115
12150,31,2945
12151,36,684
12152,27,1431
12153,47,705
12154,35,735
12155,36,3564
12156,31,1798
12157,43,1763
12158,38,1026
12159,50,3150
12160,46,3358
12161,32,1536
12162,32,1120
12163,54,1998
12164,44,2420
12165,58,464
12166,53,3074
12167,28,868
12168,58,174
12169,44,572
12170,39,624
12171,48,3792
12172,44,3036
12173,30,1890
12174,48,4512
12175,54,2322
12176,52,1820
12177,58,4524
12178,58,4060
12179,31,1023
12180,30,840
12181,42,462
12182,32,704
12183,31,496
12184,38,114
12185,41,3321
12186,45,810
12187,55,2640
12188,30,1110
12189,59,3363
12190,33,3102
12191,38,2584
12192,46,3128
12193,47,3243
12194,45,1260
12195,44,3256
12196,44,1056
12197,37,2701
12198,36,1692
12199,43,4257
12200,49,2401
12201,55,2530
12202,38,3534
12203,53,2756
12204,37,2701
12205,59,885
12206,28,2800
12207,36,1224
12208,59,4425
12209,35,840
12210,33,858
12211,30,810
12212,37,1924
12213,48,192
12214,44,748
12215,47,2961
12216,52,3172
12217,48,4080
12218,47,940
12219,36,2088
12220,55,3190
12221,40,360
12222,55,5280
12223,27,945
12224,27,2268
12225,54,5184
12226,32,3008
12227,60,3540
12228,30,2220
12229,61,305
12230,34,2822
12231,31,713
12232,35,210
12233,44,3168
12234,47,4653
12235,36,3168
12236,30,2370
12237,46,736
12238,45,3735
12239,30,450
12240,39,2340
12241,42,1428
12242,57,5415
12243,36,540
12244,50,3000
12245,54,3240
12246,59,3304
12247,29,2407
12248,29,2900
12249,33,2508
12250,60,2400
12251,30,1980
12252,58,1450
12253,28,2632
12254,38,2888
12255,34,1292
12256,30,1680
12257,58,4176
12258,56,1736
12259,54,3996
12260,52,1716
12261,47,3243
12262,29,841
12263,51,1530
12264,50,700
12265,28,2436
12266,40,2880
12267,33,1386
12268,61,4819
12269,44,880
12270,53,3339
12271,54,2214
12272,30,1560
12273,53,212
12274,30,450
12275,61,3538
12276,47,893
12277,58,4002
12278,44,4356
12279,46,368
12280,36,1296
12281,61,2562
12282,51,4692
12283,49,1323
12284,59,2950
12285,48,3792
12286,34,1666
12287,36,900
12288,28,2128
12289,33,1056
12290,42,3654
12291,47,2867
12292,49,4704
12293,38,3382
12294,29,1595
12295,39,1326
12296,41,2583
12297,53,583
12298,53,5194
12299,58,5220
12300,43,1505
12301,47,1363
12302,30,1890
12303,50,3050
12304,42,3780
12305,39,585
12306,43,3483
12307,36,1728
12308,42,4200
12309,61,4087
12310,59,1888
12311,32,2752
12312,57,912
12313,60,2700
12314,29,1479
12315,54,378
12316,33,1122
12317,50,1650
12318,44,2728
12319,38,608
12320,47,2914
12321,33,726
12322,56,2744
12323,29,1276
12324,54,3240
12325,53,5247
12326,46,2898
12327,28,2184
12328,38,342
12329,56,3696
12330,43,3913
12331,55,1980
12332,51,5049
12333,42,1470
12334,41,861
12335,29,1566
12336,28,2184
12337,41,2829
12338,41,3731
12339,32,3168
12340,29,1537
12341,52,572
12342,61,3782
12343,41,1066
12344,55,5115
12345,41,2542
12346,43,1677
12347,43,3956
12348,36,3096
12349,36,3528
12350,55,5500
12351,38,3572
12352,39,2886
12353,42,2688
12354,33,825
12355,50,1650
12356,27,1323
12357,49,4312
12358,59,5428
12359,47,4418
12360,49,4361
12361,31,1612
12362,33,957
12363,30,1110
12364,45,4050
12365,56,3752
12366,28,84
12367,58,3538
12368,43,430
12369,39,2730
12370,27,2565
12371,57,1767
12372,42,3150
12373,27,648
12374,39,858
12375,54,3240
12376,54,2376
12377,56,3920
12378,53,2120
12379,44,2244
12380,38,3344
12381,41,3444
12382,30,1470
12383,49,637
12384,61,4087
12385,32,1088
12386,40,2080
12387,46,3588
12388,57,2622
12389,41,123
12390,55,3190
12391,52,4316
12392,34,2482
12393,27,513
12394,59,5605
12395,55,1430
12396,28,1680
12397,30,2160
12398,47,4465
12399,61,1586
12400,55,385
12401,54,5346
12402,57,4731
12403,56,5376
12404,49,980
12405,56,1232
12406,43,1419
12407,56,5096
12408,53,3074
12409,27,1755
12410,28,1204
12411,40,480
12412,32,736
12413,57,4902
12414,51,4182
12415,53,3922
12416,41,1927
12417,27,702
12418,30,1560
12419,37,2590
12420,43,86
12421,33,1254
12422,43,1505
12423,47,2679
12424,37,148
12425,32,2272
12426,27,1755
12427,52,1560
12428,50,550
12429,46,3588
12430,55,495
12431,29,2726
12432,52,5044
12433,45,2970
12434,32,1184
12435,49,637
12436,44,4312
12437,60,2520
12438,47,2068
12439,37,2664
12440,49,4557
12441,49,49
12442,52,4680
12443,35,1155
12444,41,492
12445,46,4370
12446,55,1705
12447,47,2867
12448,35,1435
12449,33,726
12450,45,2610
12451,53,2968
12452,37,1665
12453,47,4183
12454,55,1430
12455,33,1848
12456,46,828
12457,45,4275
12458,59,5900
12459,52,3120
12460,42,1974
12461,43,2924
12462,38,2014
12463,54,4698
12464,41,820
12465,47,2679
12466,32,2112
12467,37,2109
12468,31,2573
12469,36,540
12470,35,3080
12471,38,2242
12472,47,1269
12473,36,2448
12474,32,160
12475,39,2691
12476,49,49
12477,45,2925
12478,36,3420
12479,46,3220
12480,45,2295
12481,50,4950
12482,45,4005
12483,61,4453
12484,41,2296
12485,34,2618
12486,30,1950
12487,44,3124
12488,31,1302
12489,57,3876
12490,28,1400
12491,28,532
12492,48,2592
12493,51,2907
12494,57,1881
12495,54,3618
12496,59,1770
12497,54,3078
12498,50,750
12499,54,2106
12500,29,2407
12501,27,972
12502,47,3384
12503,48,336
12504,45,4320
12505,32,1568
12506,29,1943
12507,51,2499
12508,49,1911
12509,29,1624
12510,46,3726
12511,52,3952
12512,28,672
12513,41,2173
12514,52,2808
12515,59,5074
12516,55,4950
12517,41,3362
12518,38,2774
12519,37,333
12520,52,1924
12521,44,3036
12522,55,3960
12523,59,2478
12524,39,3783
12525,34,2040
12526,28,2492
12527,45,1305
12528,48,4704
12529,36,324
12530,43,645
12531,44,880
12532,55,2475
12533,27,864
12534,28,2520
12535,59,5428
12536,34,374
12537,40,2880
12538,31,775
12539,53,4717
12540,58,2784
12541,33,1584
12542,27,2079
12543,40,3640
12544,46,460
12545,39,3588
12546,47,2679
12547,52,2860
12548,33,2409
12549,48,768
12550,29,1392
12551,46,46
12552,57,2109
12553,55,2530
12554,54,4374
12555,32,192
12556,29,1566
12557,48,4752
12558,43,1763
12559,36,756
12560,54,4320
12561,57,4902
12562,60,660
12563,43,3397
12564,37,2368
12565,44,2464
12566,47,4371
12567,39,1716
12568,29,2465
12569,38,2660
12570,46,3542
12571,58,1334
12572,47,3478
12573,50,500
12574,57,5529
12575,27,1242
12576,61,2196
12577,52,2340
12578,48,3360
12579,35,2275
12580,57,4104
12581,37,592
12582,61,671
12583,33,2607
12584,31,1891
12585,36,576
12586,56,5264
12587,27,2565
12588,48,2304
12589,42,2352
12590,39,312
12591,49,1176
12592,28,2576
12593,48,1920
12594,38,1140
12595,34,2720
12596,33,2541
12597,61,5673
12598,40,3720
12599,43,1806
12600,37,2553
12601,49,4067
12602,59,3481
12603,44,2288
12604,30,1590
12605,31,3038
12606,40,1080
12607,38,3724
12608,42,1470
12609,50,2700
12610,27,810
12611,53,4558
12612,57,1653
12613,50,4100
12614,60,4800
12615,33,2706
12616,32,704
12617,39,3822
12618,34,1020
12619,52,2756
12620,35,2275
12621,36,1152
12622,57,4332
12623,29,928
12624,51,4437
12625,39,3900
12626,41,1312
12627,57,4959
12628,59,2419
12629,29,899
12630,28,1400
12631,56,280
12632,34,1972
12633,53,4876
12634,46,1978
12635,33,1683
12636,32,1408
12637,30,2850
12638,29,1015
12639,54,3186
12640,56,1904
12641,46,2346
12642,39,3549
12643,41,615
12644,31,1085
12645,57,4218
12646,51,765
12647,57,4047
12648,54,1350
12649,58,3306
12650,29,435
12651,32,1248
12652,31,279
12653,43,1935
12654,36,396
12655,57,4332
12656,44,792
12657,35,1085
12658,39,1560
12659,44,2728
12660,46,3588
12661,33,2112
12662,36,864
12663,42,3612
12664,29,551
12665,43,3225
12666,35,700
12667,38,3154
12668,35,35
12669,48,2112
12670,49,1715
12671,36,3384
12672,44,3784
12673,45,4320
12674,32,1728
12675,56,2744
12676,27,1809
12677,43,2107
12678,60,4800
12679,28,560
12680,56,2688
12681,39,1053
12682,55,1760
12683,28,532
12684,41,410
12685,30,240
12686,61,3416
12687,55,1980
12688,28,2772
12689,41,2214
12690,33,297
12691,44,2464
12692,54,2268
12693,49,4900
12694,33,2739
12695,48,4128
12696,35,525
12697,50,1300
12698,50,3750
12699,28,28
12700,33,2178
12701,30,2430
12702,61,61
12703,58,4350
12704,31,3069
12705,30,420
12706,28,1428
12707,58,5162
12708,36,504
12709,46,2852
12710,41,3362
12711,60,5760
12712,30,60
12713,43,2795
12714,46,460
12715,49,931
12716,46,4370
12717,58,2262
12718,39,1638
12719,39,3432
12720,41,3362
12721,53,4452
12722,59,3304
12723,31,310
12724,54,702
12725,33,1551
12726,41,3854
12727,31,2728
12728,54,4752
12729,52,3692
12730,52,2288
12731,59,5192
12732,36,972
12733,36,3240
12734,33,561
12735,29,2378
12736,56,280
12737,51,4182
12738,47,4700
12739,43,1376
12740,51,1581
12741,54,1620
12742,38,342
12743,37,3293
12744,47,1504
12745,60,3540
12746,27,945
12747,29,1682
12748,32,1888
12749,41,2583
12750,47,1927
12751,41,1927
12752,53,3922
12753,58,2668
12754,49,4704
12755,60,3240
12756,28,1932
12757,38,2850
12758,53,5141
12759,53,2014
12760,48,1776
12761,39,1131
12762,34,2482
12763,51,816
12764,27,1485
12765,34,2618
12766,29,1566
12767,30,2790
12768,48,2880
12769,50,100
12770,35,1575
12771,58,5800
12772,41,369
12773,56,4872
12774,60,180
12775,58,406
12776,49,4802
12777,49,2450
12778,33,3267
12779,57,114
12780,52,4160
12781,42,2352
12782,57,1026
12783,61,1769
12784,61,4270
12785,45,90
12786,28,700
12787,46,1380
12788,35,1190
12789,50,1950
12790,37,1036
12791,33,1980
12792,31,1550
12793,42,1890
12794,51,3417
12795,43,3010
12796,42,756
12797,33,1617
12798,39,1599
12799,31,1736
12800,47,2773
12801,54,2106
12802,35,3360
12803,30,2340
12804,31,2449
12805,40,3600
12806,51,1734
12807,45,585
12808,45,3735
12809,46,782
12810,41,2460
12811,38,2280
12812,57,2280
12813,52,780
12814,34,204
12815,32,1120
12816,28,1792
12817,57,1881
12818,49,2646
12819,29,1015
12820,30,1260
12821,47,4136
12822,36,2160
12823,49,4802
12824,33,2079
12825,29,435
12826,60,3540
12827,37,3367
12828,54,810
12829,48,2400
12830,55,3520
12831,32,1888
12832,50,4550
12833,31,1612
12834,46,3542
12835,57,4731
12836,31,2759
12837,35,1960
12838,38,1900
12839,58,928
12840,49,4312
12841,41,3034
12842,32,512
12843,29,1305
12844,37,518
12845,46,460
12846,33,165
12847,48,2640
12848,30,2670
12849,41,246
12850,35,2625
12851,60,2760
12852,44,2244
12853,44,792
12854,27,1890
12855,46,1472
12856,51,3366
12857,32,1888
12858,60,3600
12859,50,4350
12860,57,3876
12861,55,3575
12862,33,1749
12863,41,3075
12864,60,2160
12865,34,2686
12866,39,3237
12867,50,3400
12868,31,682
12869,59,1652
12870,40,1520
12871,58,4466
12872,59,3127
12873,51,459
12874,32,1088
12875,59,1298
12876,55,3630
12877,49,2940
12878,30,420
12879,35,1680
12880,34,1360
12881,42,3234
12882,30,2700
12883,30,2520
12884,56,1176
12885,57,2166
12886,52,3224
12887,49,2744
12888,56,1512
12889,51,1989
12890,53,2014
12891,41,2706
12892,40,680
12893,27,1242
12894,35,2695
12895,41,1271
12896,50,950
12897,29,2233
12898,44,1936
12899,53,4505
12900,38,1900
12901,31,2480
12902,28,2408
12903,30,540
12904,50,2200
12905,55,4345
12906,40,1400
12907,45,2610
12908,56,1288
12909,56,4424
12910,56,112
12911,28,2016
12912,52,3536
12913,33,1287
12914,30,1440
12915,52,2288
12916,50,1050
12917,48,4608
12918,44,4268
12919,40,2360
12920,56,1792
12921,53,4505
12922,54,3996
12923,31,1147
12924,50,150
12925,47,4183
12926,40,1280
12927,53,3657
12928,56,3304
12929,44,660
12930,27,594
12931,47,3008
12932,29,1798
12933,40,3440
12934,54,1998
12935,54,972
12936,58,5568
12937,53,1484
12938,27,2052
12939,35,3080
12940,38,3306
12941,52,3380
12942,39,2535
12943,53,4823
12944,36,1692
12945,52,2912
12946,44,1056
12947,42,2352
12948,37,555
12949,59,2124
12950,61,2440
12951,44,1716
12952,56,5264
12953,32,1824
12954,61,3233
12955,35,2800
12956,35,1085
12957,44,1364
12958,35,3430
12959,40,440
12960,42,2562
12961,53,4717
12962,36,36
12963,49,2695
12964,59,531
12965,44,1012
12966,34,3026
12967,32,3200
12968,61,4880
12969,42,336
12970,28,1008
12971,41,3485
12972,27,27
12973,27,2052
12974,43,1763
12975,58,174
12976,27,2430
12977,38,3496
12978,36,1800
12979,53,159
12980,35,1960
12981,28,1232
12982,37,111
12983,52,2548
12984,37,1332
12985,28,2100
12986,50,2400
12987,32,2336
12988,60,6000
12989,35,525
12990,28,2184
12991,28,1708
12992,54,4752
12993,56,4032
12994,50,2700
12995,27,1620
12996,34,3298
12997,48,1392
12998,40,2120
12999,48,4320
13000,52,1508
13001,47,893
13002,53,636
13003,37,3145
13004,35,2100
13005,57,4902
13006,59,2537
13007,44,616
13008,47,2209
13009,37,925
13010,30,2790
13011,32,1472
13012,43,2107
13013,36,1692
13014,44,748
13015,27,2133
13016,53,2438
13017,37,962
13018,45,1890
13019,53,3922
13020,58,2030
13021,30,1080
13022,61,1952
13023,43,2494
13024,42,4074
13025,58,174
13026,30,2340
13027,35,3045
13028,37,2257
13029,55,1980
13030,33,1914
13031,55,2915
13032,55,1045
13033,36,2952
13034,48,2064
13035,44,2860
13036,43,3698
13037,42,2940
13038,39,2613
13039,44,2596
13040,31,2573
13041,50,3050
13042,36,1404
13043,60,720
13044,49,4753
13045,61,915
13046,48,1248
13047,61,5490
13048,49,4263
13049,60,2820
13050,43,3440
13051,36,2052
13052,58,2726
13053,46,3358
13054,44,44
13055,51,4641
13056,41,2091
13057,53,2597
13058,28,2744
13059,58,3306
13060,42,210
13061,47,235
13062,54,3186
13063,44,2156
13064,60,960
13065,36,2052
13066,52,3276
13067,47,1927
13068,58,3364
13069,42,3738
13070,46,598
13071,61,427
13072,42,3066
13073,35,455
13074,32,2752
13075,32,2784
13076,52,156
13077,41,820
13078,36,2268
13079,41,1517
13080,35,175
13081,45,3825
13082,27,729
13083,58,4060
13084,36,972
13085,39,2223
13086,56,3696
13087,45,2880
13088,42,2184
13089,45,4095
13090,27,1620
13091,57,5700
13092,46,3266
13093,33,1419
13094,36,360
13095,28,1400
13096,27,27
13097,57,855
13098,30,1020
13099,58,3016
13100,39,1248
13101,29,696
13102,52,4888
13103,39,2691
13104,50,4450
13105,57,4674
13106,27,1863
13107,48,1488
13108,32,2432
13109,54,1350
13110,40,3800
13111,55,5170
13112,37,259
13113,54,1242
13114,28,840
13115,32,2944
13116,59,4425
13117,32,480
13118,43,1118
13119,36,3456
13120,35,2380
13121,28,2324
13122,43,1505
13123,43,2623
13124,56,2240
13125,31,403
13126,52,3484
13127,40,1720
13128,28,308
13129,44,3520
13130,30,2070
13131,55,4895
13132,54,3780
13133,55,3685
13134,30,1800
13135,36,1152
13136,39,2379
13137,42,3990
13138,32,1216
13139,35,490
13140,52,5148
13141,55,1595
13142,41,4059
13143,39,3198
13144,54,1242
13145,42,2100
13146,29,2030
13147,36,2844
13148,43,3612
13149,46,4370
13150,47,1269
13151,51,1479
13152,48,816
13153,60,4620
13154,42,1218
13155,54,3726
13156,32,288
13157,27,2673
13158,30,900
13159,41,3403
13160,44,3388
13161,34,1666
13162,55,3740
13163,49,2254
13164,31,3038
13165,54,2700
13166,59,4897
13167,56,1624
13168,40,3880
13169,30,180
13170,52,2184
13171,41,2296
13172,58,5626
13173,45,3825
13174,56,896
13175,59,3658
13176,55,5115
13177,55,4400
13178,49,2891
13179,33,2640
13180,35,2590
13181,32,2272
13182,45,2475
13183,42,1302
13184,47,1175
13185,43,3569
13186,27,972
13187,29,2291
13188,58,3886
13189,42,3948
13190,41,2214
13191,30,690
13192,36,540
13193,37,3589
13194,39,2379
13195,30,930
13196,29,2784
13197,60,4260
13198,57,1710
13199,46,2254
13200,31,2263
13201,31,2418
13202,30,1740
13203,46,3864
13204,48,2448
13205,47,2820
13206,33,1122
13207,55,275
13208,35,315
13209,55,3685
13210,58,3712
13211,34,2618
13212,58,4234
13213,59,4897
13214,27,2430
13215,59,3835
13216,55,4125
13217,29,406
13218,48,720
13219,32,1792
13220,53,583
13221,58,1334
13222,40,1880
13223,30,2400
13224,51,2907
13225,50,2550
13226,36,2052
13227,49,637
13228,44,3168
13229,60,3660
13230,35,1260
13231,61,2928
13232,57,3306
13233,50,2200
13234,56,392
13235,31,620
13236,33,1551
13237,31,2108
13238,49,4018
13239,31,310
13240,34,3298
13241,41,1189
13242,52,780
13243,30,2700
13244,58,2784
13245,38,1368
13246,60,900
13247,34,3400
13248,34,272
13249,58,232
13250,44,2640
13251,52,104
13252,34,578
13253,41,3936
13254,54,972
13255,30,810
13256,41,3813
13257,27,1485
13258,61,915
13259,29,2494
13260,58,5220
13261,53,4134
13262,28,2016
13263,33,825
13264,45,3780
13265,36,396
13266,44,2508
13267,39,234
13268,54,3456
13269,60,4620
13270,32,32
13271,37,3330
13272,38,570
13273,48,3792
13274,29,1827
13275,38,3420
13276,37,1628
13277,34,1258
13278,40,2360
13279,40,840
13280,58,5162
13281,47,2538
13282,61,5734
13283,47,3713
13284,35,2800
13285,52,3224
13286,50,3300
13287,56,5096
13288,30,630
13289,43,516
13290,38,3572
13291,56,3472
13292,49,4802
13293,39,3315
13294,38,1444
13295,48,1536
13296,31,1705
13297,59,1829
13298,48,1056
13299,58,1914
13300,36,432
13301,47,2162
13302,31,1426
13303,47,987
13304,41,2419
13305,49,1372
13306,43,3397
13307,58,638
13308,50,3400
13309,55,5280
13310,33,1287
13311,42,3066
13312,61,1769
13313,35,245
13314,39,3588
13315,36,2196
13316,39,3120
13317,41,2952
13318,35,1925
13319,40,2560
13320,34,2584
13321,42,3108
13322,44,3036
13323,50,3000
13324,50,1150
13325,54,648
13326,51,867
13327,46,3634
13328,60,900
13329,37,2849
13330,29,435
13331,37,2146
13332,39,1716
13333,54,3780
13334,44,1804
13335,38,2660
13336,50,2350
13337,48,3552
13338,39,1599
13339,57,684
13340,42,3612
13341,57,342
13342,49,49
13343,44,3080
13344,50,2200
13345,45,900
13346,60,5220
13347,47,1927
13348,39,3042
13349,40,3520
13350,38,1140
13351,33,528
13352,58,5046
13353,30,2070
13354,44,2464
13355,46,2162
13356,52,3796
13357,47,1880
13358,44,2552
13359,39,3861
13360,45,3375
13361,42,1176
13362,39,780
13363,35,1575
13364,39,78
13365,47,1128
13366,55,1100
13367,47,2444
13368,40,1800
13369,37,1665
13370,49,3724
13371,32,2752
13372,32,832
13373,58,5278
13374,56,1176
13375,27,2214
13376,34,2176
13377,29,1102
13378,29,58
13379,59,826
13380,58,4408
13381,60,3480
13382,57,627
13383,53,4823
13384,27,2160
13385,32,672
13386,36,3024
13387,44,660
13388,54,3942
13389,48,2688
13390,34,3162
13391,33,726
13392,61,122
13393,36,2196
13394,32,2592
13395,57,4788
13396,38,190
13397,47,2538
13398,51,5049
13399,57,342
13400,56,3192
13401,41,3321
13402,43,2795
13403,43,3397
13404,36,360
13405,35,2520
13406,46,1150
13407,32,2656
13408,29,319
13409,55,2310
13410,41,2378
13411,40,1840
13412,28,2100
13413,54,4266
13414,45,1845
13415,51,3264
13416,61,5185
13417,58,4350
13418,52,468
13419,56,2408
13420,35,1435
13421,60,3660
13422,56,5152
13423,37,407
13424,30,570
13425,61,5429
13426,59,2478
13427,38,38
13428,27,2106
13429,40,2240
13430,37,481
13431,56,3584
13432,40,3240
13433,28,532
13434,43,516
13435,33,396
13436,41,3403
13437,50,3400
13438,60,3660
13439,50,4300
13440,43,2193
13441,46,1564
13442,56,392
13443,30,1920
13444,61,4941
13445,41,1148
13446,60,3300
13447,50,4150
13448,37,925
13449,50,2100
13450,43,1118
13451,31,2790
13452,50,2450
13453,51,4794
13454,52,1924
13455,55,1650
13456,59,3835
13457,51,1989
13458,60,4380
13459,41,205
13460,59,5723
13461,33,693
13462,36,1368
13463,37,1480
13464,40,3880
13465,58,5684
13466,27,2079
13467,33,1551
13468,45,2925
13469,42,3990
13470,37,1517
13471,33,1881
13472,38,2964
13473,59,1534
13474,28,2520
13475,35,2240
13476,39,1404
13477,38,798
13478,61,4392
13479,30,2790
13480,31,2790
13481,30,2160
13482,55,1265
13483,34,1734
13484,56,2800
13485,35,1260
13486,50,300
13487,50,1950
13488,37,2257
13489,42,1344
13490,36,828
13491,39,3081
13492,29,1363
13493,45,3195
13494,37,1036
13495,52,52
13496,44,2420
13497,39,39
13498,37,2294
13499,40,2160
13500,33,1980
13501,35,1540
13502,59,3068
13503,47,1880
13504,54,4914
13505,51,1989
13506,41,1230
13507,30,990
13508,37,3108
13509,34,2856
13510,42,2688
13511,38,2508
13512,60,2700
13513,43,258
13514,28,280
13515,39,1950
13516,46,920
13517,61,1281
13518,46,2714
13519,54,4968
13520,31,744
13521,52,5148
13522,27,54
13523,56,3416
13524,43,1505
13525,32,2656
13526,54,3618
13527,45,1530
13528,46,966
13529,33,231
13530,53,2385
13531,48,4416
13532,28,224
13533,37,3404
13534,46,3174
13535,57,1026
13536,43,3053
13537,60,660
13538,34,2516
13539,35,1680
13540,50,1900
13541,43,2021
13542,31,2914
13543,43,3311
13544,32,2624
13545,60,5520
13546,56,1456
13547,45,765
13548,57,912
13549,48,1440
13550,34,2754
13551,36,216
13552,49,4557
13553,56,1512
13554,46,1288
13555,57,342
13556,35,1645
13557,47,2491
13558,30,2220
13559,32,3008
13560,40,3400
13561,33,1683
13562,35,490
13563,59,5192
13564,56,5096
13565,27,837
13566,33,429
13567,30,570
13568,55,1210
13569,29,2581
13570,60,4560
13571,43,4042
13572,54,2268
13573,33,693
13574,51,1938
13575,48,2544
13576,43,1591
13577,61,5490
13578,44,3916
13579,42,2898
13580,40,680
13581,45,2925
13582,60,4740
13583,57,798
13584,27,2241
13585,55,5500
13586,59,1652
13587,33,1815
13588,32,2464
13589,39,1365
13590,48,4320
13591,49,3822
13592,54,1620
13593,56,2240
13594,27,135
13595,45,4140
13596,36,2844
13597,27,2619
13598,34,1700
